departure_date,airline_code,flight_number,source_airport,destination_airport,flight_status,departure_scheduled_time,departure_actual_time,arrival_scheduled_time,arrival_actual_time
2018-02-16,BA,786,LHR,ARN,LANDED,1518810900,1518810600,1518820200,1518819720
2018-02-16,VS,4017,LHR,DTW,LANDED,1518791700,1518791160,1518823920,1518823560
2018-02-16,SK,502,LHR,CPH,LANDED,1518774900,1518776880,1518781800,1518781920
2018-02-16,IB,7512,LHR,EDI,LANDED,1518802200,1518802260,1518807300,1518807540
2018-02-16,BA,1402,LHR,MAN,LANDED,1518805500,1518805200,1518809400,1518808260
2018-02-16,VY,7843,LHR,BCN,LANDED,1518799500,1518800400,1518807300,1518806400
2018-02-16,UA,6922,LHR,IST,LANDED,1518767700,1518767460,1518781500,1518779820
2018-02-16,QF,3575,LHR,LBA,LANDED,1518783300,1518783120,1518787200,1518786720
2018-02-16,RJ,7101,LHR,JFK,LANDED,1518801300,1518800880,1518830700,1518830760
2018-02-16,AA,6682,LHR,GLA,LANDED,1518778200,1518779280,1518783600,1518783960
2018-02-16,JL,7705,LHR,BRU,LANDED,1518805800,1518806700,1518810000,1518810780
2018-02-16,OS,8211,LHR,YVR,LANDED,1518791400,1518791160,1518825900,1518823500
2018-02-16,IB,7551,LHR,GOT,LANDED,1518791400,1518791460,1518798900,1518798480
2018-02-16,LH,7627,LHR,EWR,LANDED,1518776700,1518776040,1518807300,1518808020
2018-02-16,EI,8817,LHR,JFK,LANDED,1518769500,1518769140,1518798600,1518798360
2018-02-16,AC,5337,LHR,IAD,LANDED,1518766200,1518765900,1518797700,1518798180
2018-02-16,QR,5569,LHR,JFK,LANDED,1518776100,1518775320,1518805500,1518805200
2018-02-16,FI,455,LHR,KEF,LANDED,1518813000,1518814620,1518821580,1518824340
2018-02-16,AY,5753,LHR,DFW,LANDED,1518775800,1518775500,1518813300,1518813720
2018-02-16,SA,7314,LHR,YHZ,LANDED,1518779400,1518779100,1518804000,1518805320
2018-02-16,AY,5435,LHR,LAS,LANDED,1518797100,1518800820,1518835500,1518838980
2018-02-16,KQ,3079,LHR,CDG,LANDED,1518810600,1518810300,1518814800,1518814080
2018-02-16,VA,7020,LHR,AUH,LANDED,1518789900,1518790440,1518816000,1518814740
2018-02-16,AA,6340,LHR,GVA,LANDED,1518781800,1518781620,1518788100,1518787200
2018-02-16,UL,2851,LHR,YYC,LANDED,1518787500,1518786960,1518819600,1518817320
2018-02-16,LO,4041,LHR,SIN,LANDED,1518778500,1518778440,1518825000,1518821820
2018-02-16,EY,7903,LHR,SNN,LANDED,1518794400,1518793500,1518799500,1518798420
2018-02-16,QF,2,LHR,DXB,LANDED,1518813900,1518815820,1518838500,1518839100
2018-02-16,BA,253,LHR,NAS,LANDED,1518774000,1518774780,1518809100,1518810360
2018-02-16,QR,5559,LHR,DFW,LANDED,1518790200,1518789420,1518827700,1518826440
2018-02-16,BA,163,LHR,TLV,LANDED,1518813300,1518813300,1518830400,1518830400
2018-02-16,IB,4741,LHR,GRU,LANDED,1518815100,1518816000,1518858900,1518858180
2018-02-16,BA,514,LHR,MAD,LANDED,1518777600,1518777420,1518786600,1518786240
2018-02-16,KL,1020,LHR,AMS,LANDED,1518795900,1518795720,1518800400,1518800100
2018-02-16,AY,5451,LHR,SEA,LANDED,1518774000,1518776100,1518809700,1518809280
2018-02-16,UL,2855,LHR,YVR,LANDED,1518791400,1518791160,1518825900,1518823500
2018-02-16,VS,5302,LHR,JFK,LANDED,1518784200,1518783720,1518815040,1518814800
2018-02-16,AY,4029,LHR,MIA,LANDED,1518779100,1518778920,1518815400,1518813120
2018-02-16,BA,468,LHR,BIO,LANDED,1518797100,1518796980,1518804300,1518804360
2018-02-16,CX,7211,LHR,ZRH,LANDED,1518771300,1518771480,1518778200,1518777600
2018-02-16,QR,2,LHR,DOH,LANDED,null,1518812700,1518835500,1518836160
2018-02-16,9W,5055,LHR,YVR,LANDED,1518791400,1518791160,1518825900,1518823500
2018-02-16,BA,1484,LHR,GLA,LANDED,1518786300,1518786360,1518791400,1518791160
2018-02-16,BA,512,LHR,MAD,LANDED,1518772500,1518772320,1518781200,1518781020
2018-02-16,SQ,2509,LHR,JFK,LANDED,1518796800,1518796320,1518826500,1518826800
2018-02-16,JL,7769,LHR,BRU,LANDED,1518778800,1518779280,1518783300,1518783780
2018-02-16,BA,848,LHR,ZAG,LANDED,1518769200,1518769320,1518777600,1518777720
2018-02-16,AY,5666,LHR,CLT,LANDED,1518774300,1518774000,1518808200,1518809040
2018-02-16,LX,349,LHR,GVA,LANDED,1518804540,1518804540,null,1518808620
2018-02-16,JL,7107,LHR,HEL,LANDED,1518779700,1518779700,1518790800,1518790260
2018-02-16,AA,6278,LHR,MAD,LANDED,1518766200,1518766440,1518775200,1518775620
2018-02-16,MH,9395,LHR,DFW,LANDED,1518775800,1518775500,1518813300,1518813720
2018-02-16,AA,6529,LHR,ARN,LANDED,1518777300,1518777660,1518786600,1518786060
2018-02-16,LH,5571,LHR,BRU,LANDED,1518803400,1518803520,1518807600,1518806820
2018-02-16,EI,8883,LHR,JFK,LANDED,1518810900,1518810660,1518839100,1518840180
2018-02-16,EY,7450,LHR,CPH,LANDED,1518800400,1518801360,1518807300,1518806040
2018-02-16,AA,6348,LHR,GVA,LANDED,1518808200,1518808380,1518814200,1518813840
2018-02-16,FB,852,LHR,SOF,LANDED,1518802800,1518803400,1518813900,1518812940
2018-02-16,BA,1440,LHR,EDI,LANDED,1518780900,1518780540,1518786300,1518785460
2018-02-16,BA,794,LHR,HEL,LANDED,1518779700,1518779700,1518790800,1518790260
2018-02-16,VS,11,LHR,BOS,LANDED,1518799500,1518800160,1518826500,1518827640
2018-02-16,EY,7529,LHR,OSL,LANDED,1518809400,1518808980,1518817200,1518815700
2018-02-16,BA,466,LHR,BIO,LANDED,1518769200,1518770160,1518776100,1518777480
2018-02-16,AA,135,LHR,LAX,LANDED,1518786600,1518785520,1518828000,1518825480
2018-02-16,AF,3586,LHR,DTW,LANDED,1518791700,1518791160,1518823920,1518823560
2018-02-16,UA,9546,LHR,FRA,LANDED,1518762600,1518763020,1518768300,1518769680
2018-02-16,CX,7183,LHR,TXL,LANDED,1518774900,1518775140,1518781800,1518781620
2018-02-16,SK,8220,LHR,AUH,LANDED,1518789900,1518790440,1518816000,1518814740
2018-02-16,BA,5953,LHR,DUB,LANDED,1518771000,1518770640,1518775800,1518775500
2018-02-16,LH,9356,LHR,ORD,LANDED,1518794400,1518793980,1518827700,1518826860
2018-02-16,AA,6457,LHR,BRU,LANDED,1518793800,1518794040,1518798300,1518798720
2018-02-16,EI,175,LHR,DUB,LANDED,1518806700,1518807180,1518811200,1518810240
2018-02-16,EI,177,LHR,DUB,LANDED,1518810300,1518810840,1518815100,1518813900
2018-02-16,OS,7851,LHR,ORD,LANDED,1518776700,1518776520,1518809700,1518809460
2018-02-16,AY,5529,LHR,PHX,LANDED,1518791700,1518792000,1518831000,1518831000
2018-02-16,JL,7857,LHR,TXL,LANDED,1518785100,1518784740,1518792000,1518790860
2018-02-16,AF,1581,LHR,CDG,LANDED,1518783000,1518782820,1518787500,1518786840
2018-02-16,JL,7771,LHR,BRU,LANDED,1518793800,1518794040,1518798300,1518798720
2018-02-16,CX,7201,LHR,LIS,LANDED,1518764700,1518764640,1518774600,1518774300
2018-02-16,QF,3565,LHR,ABZ,LANDED,1518800400,1518801900,1518806100,1518806460
2018-02-16,IB,524,LHR,MAD,LANDED,1518808800,1518808980,1518817500,1518817980
2018-02-16,KU,104,LHR,KWI,LANDED,1518777900,1518778500,1518800400,null
2018-02-16,AA,6250,LHR,CPT,LANDED,1518816600,1518816720,1518858300,1518858000
2018-02-16,EY,7923,LHR,ORK,LANDED,1518818400,1518819480,1518822900,1518823380
2018-02-16,BA,444,LHR,AMS,LANDED,1518809700,1518810000,1518814500,1518814380
2018-02-16,MH,9423,LHR,RDU,LANDED,1518777300,1518776880,1518809400,1518809580
2018-02-16,IB,4680,LHR,LBA,LANDED,1518783300,1518783120,1518787200,1518786720
2018-02-16,AV,121,LHR,BOG,LANDED,1518818700,1518819660,1518855060,1518856200
2018-02-16,CX,7157,LHR,HAM,LANDED,1518773100,1518775440,1518779100,1518779580
2018-02-16,AA,6481,LHR,PRG,LANDED,1518777000,1518776940,1518784500,1518783420
2018-02-16,TP,7435,LHR,ATH,LANDED,1518819300,1518818820,1518832200,1518830100
2018-02-16,UA,8812,LHR,FRA,LANDED,1518766200,1518766440,1518771900,1518773760
2018-02-16,AA,6429,LHR,GVA,LANDED,1518804600,1518804540,1518810600,1518809940
2018-02-16,BA,816,LHR,CPH,LANDED,1518779700,1518780840,1518786900,1518787800
2018-02-16,IB,7459,LHR,BCN,LANDED,1518776100,1518775800,1518783900,1518783480
2018-02-16,SN,2094,LHR,BRU,LANDED,1518779100,1518780360,1518783000,1518784440
2018-02-16,BA,5951,LHR,DUB,LANDED,1518767400,1518766920,1518772200,1518770760
2018-02-16,BA,724,LHR,GVA,LANDED,1518764400,1518764280,1518770400,1518769620
2018-02-16,BA,904,LHR,FRA,LANDED,1518780900,1518780720,1518787200,1518786960
2018-02-16,BA,730,LHR,GVA,LANDED,1518781800,1518781620,1518788100,1518787200
2018-02-16,ME,202,LHR,BEY,LANDED,1518783300,1518783480,1518800100,1518799800
2018-02-16,AA,6772,LHR,DUB,LANDED,null,1518794940,null,1518799740
2018-02-16,IB,4649,LHR,BWI,LANDED,1518794100,1518794040,1518823800,1518825120
2018-02-16,BA,1344,LHR,LBA,LANDED,1518802800,1518802320,1518806700,1518805860
2018-02-16,BA,1316,LHR,ABZ,LANDED,1518803100,1518803280,1518808800,1518808440
2018-02-16,DL,4378,LHR,BOS,LANDED,1518799500,1518800160,1518826500,1518827640
2018-02-16,AC,6008,LHR,DEL,LANDED,1518813600,1518813120,1518844800,1518842640
2018-02-16,OS,8227,LHR,YYZ,LANDED,1518793200,1518793320,1518821100,1518822000
2018-02-16,BA,910,LHR,FRA,LANDED,1518793800,1518798000,1518800100,1518803100
2018-02-16,AY,5493,LHR,DFW,LANDED,1518776100,1518776580,1518813000,1518814980
2018-02-16,IB,4249,LHR,RDU,LANDED,1518777300,1518776880,1518809400,1518809580
2018-02-16,BA,732,LHR,GVA,LANDED,1518786300,1518785820,1518792300,1518791580
2018-02-16,QF,8002,LHR,DXB,LANDED,1518788400,1518788640,1518813600,1518813840
2018-02-16,AF,3600,LHR,JFK,LANDED,1518777000,1518775620,1518807660,1518807000
2018-02-16,NZ,4161,LHR,SFO,LANDED,1518782400,1518782280,1518822300,1518819720
2018-02-16,ET,701,LHR,ADD,LANDED,1518812100,1518811980,1518839400,1518837600
2018-02-16,UA,925,LHR,IAD,LANDED,1518798000,1518797280,1518828600,1518828300
2018-02-16,BA,165,LHR,TLV,LANDED,1518768300,1518770700,1518785400,1518787680
2018-02-16,AC,6818,LHR,ZRH,LANDED,1518771000,1518771420,1518777600,1518777060
2018-02-16,LH,901,LHR,FRA,LANDED,1518773400,1518774540,1518779100,1518779880
2018-02-16,IB,4745,LHR,SIN,LANDED,1518817500,1518818460,1518863400,1518863760
2018-02-16,JL,7169,LHR,MUC,LANDED,1518810600,1518812820,1518817500,1518819240
2018-02-16,OS,7849,LHR,ORD,LANDED,1518782700,1518782220,1518816000,1518814260
2018-02-16,HM,5087,LHR,AUH,LANDED,1518771600,1518773220,1518797100,1518773220
2018-02-16,UA,7035,LHR,OSL,LANDED,1518795300,1518795780,1518803100,1518803220
2018-02-16,SU,2581,LHR,SVO,LANDED,1518777600,1518776760,1518791700,1518792060
2018-02-16,BA,1588,LHR,PHL,LANDED,1518791700,1518791400,1518822600,1518823080
2018-02-16,EI,8939,LHR,BOS,LANDED,1518808200,1518808980,1518835200,1518836280
2018-02-16,BA,1342,LHR,LBA,LANDED,1518783300,1518783120,1518787200,1518786720
2018-02-16,BA,1486,LHR,GLA,LANDED,1518793800,1518793740,1518799200,1518799560
2018-02-16,QR,5571,LHR,JFK,LANDED,1518792300,1518791820,1518821700,1518823980
2018-02-16,UA,8884,LHR,MUC,LANDED,1518766800,1518766500,1518773100,1518772680
2018-02-16,EI,8897,LHR,IAH,LANDED,1518792900,1518792960,1518830700,1518832440
2018-02-16,UA,6864,LHR,LIS,LANDED,1518760800,1518760980,1518770100,1518771720
2018-02-16,QR,10,LHR,DOH,LANDED,1518771600,1518771840,1518795900,1518796200
2018-02-16,AA,6398,LHR,AMS,LANDED,1518786000,1518785820,1518790800,1518790500
2018-02-16,UA,17,LHR,EWR,LANDED,1518784500,1518784260,1518816300,1518815640
2018-02-16,JL,7799,LHR,WAW,LANDED,1518780600,1518780180,1518789600,1518788520
2018-02-16,AA,6354,LHR,ZRH,LANDED,1518786000,1518786060,1518792300,1518792720
2018-02-16,BA,712,LHR,ZRH,LANDED,1518771300,1518771480,1518778200,1518777600
2018-02-16,CA,856,LHR,PEK,LANDED,1518812700,1518812220,1518849900,1518849420
2018-02-16,BA,918,LHR,STR,LANDED,1518765300,1518764880,1518771300,1518770100
2018-02-16,BA,115,LHR,JFK,LANDED,1518789600,1518789780,1518819300,1518819180
2018-02-16,QR,5565,LHR,ORD,LANDED,1518800700,1518800460,1518832800,1518831960
2018-02-16,AA,6290,LHR,BCN,LANDED,1518767100,1518766980,1518774600,1518774660
2018-02-16,BA,6030,LHR,HEL,LANDED,1518809100,1518810720,1518819300,1518821340
2018-02-16,AA,6552,LHR,CDG,LANDED,1518782700,1518782580,1518787500,1518787260
2018-02-16,UA,9633,LHR,STR,LANDED,1518770700,1518771600,1518776400,1518775560
2018-02-16,BA,117,LHR,JFK,LANDED,1518769500,1518769140,1518798600,1518798360
2018-02-16,AA,6319,LHR,PSA,LANDED,1518779400,1518779580,1518787500,1518787440
2018-02-16,AA,6514,LHR,DUS,LANDED,1518786300,1518786360,1518791100,1518791040
2018-02-16,SQ,2523,LHR,LAX,LANDED,1518794400,1518793980,1518834900,1518833100
2018-02-16,SN,9089,LHR,ORD,LANDED,1518782700,1518782220,1518816000,1518814260
2018-02-16,KL,6187,LHR,BOS,LANDED,1518772800,1518773640,1518801900,1518802200
2018-02-16,BA,916,LHR,FRA,LANDED,1518808800,1518808920,1518814500,1518814320
2018-02-16,UA,8585,LHR,YYC,LANDED,1518787500,1518786960,1518819600,1518817320
2018-02-16,JJ,2857,LHR,LUX,LANDED,1518795000,1518794940,1518800100,1518800040
2018-02-16,AA,6195,LHR,ORD,LANDED,1518783300,1518783540,1518815100,1518816180
2018-02-16,AF,3610,LHR,BOS,LANDED,1518772800,1518773640,1518801900,1518802200
2018-02-16,EK,30,LHR,DXB,LANDED,1518797700,1518797640,1518822000,1518821760
2018-02-16,CX,38,LHR,MXP,LANDED,1518814800,1518816540,1518820500,1518821220
2018-02-16,LH,5357,LHR,DUS,LANDED,1518768300,1518768960,1518772140,1518772140
2018-02-16,AA,6317,LHR,VCE,LANDED,1518770400,1518770220,1518778200,1518777600
2018-02-16,JJ,8085,LHR,GRU,LANDED,1518811800,1518811680,1518854100,1518854160
2018-02-16,AA,6495,LHR,EDI,LANDED,1518794700,1518794640,1518800100,1518799860
2018-02-16,BA,1528,LHR,MIA,LANDED,1518779100,1518778920,1518815400,1518813120
2018-02-16,BA,572,LHR,MXP,LANDED,1518766800,1518767460,1518773700,1518773880
2018-02-16,SA,7316,LHR,YYC,LANDED,1518787500,1518786960,1518819600,1518817320
2018-02-16,IB,7606,LHR,WAW,LANDED,1518780600,1518780180,1518789600,1518788520
2018-02-16,TK,1984,LHR,IST,LANDED,1518820500,1518820920,1518834000,1518832740
2018-02-16,A3,603,LHR,ATH,LANDED,1518798900,1518798900,1518812400,1518810540
2018-02-16,AA,6445,LHR,JNB,LANDED,1518804600,1518805440,1518844500,1518844620
2018-02-16,AC,6386,LHR,DEL,LANDED,1518816600,1518816480,1518846600,1518844680
2018-02-16,EI,8815,LHR,JFK,LANDED,1518789600,1518789780,1518819300,1518819180
2018-02-16,BA,368,LHR,MRS,LANDED,1518779400,1518779040,1518786300,1518785640
2018-02-16,BA,1370,LHR,MAN,LANDED,1518765000,1518764640,1518768900,1518768300
2018-02-16,BA,6036,LHR,HEL,LANDED,1518766200,1518766500,1518776400,1518776460
2018-02-16,LY,8009,LHR,JFK,LANDED,1518809100,1518808320,1518838500,1518837720
2018-02-16,BA,430,LHR,AMS,LANDED,1518767400,1518767640,1518772500,1518772080
2018-02-16,AA,6736,LHR,LBA,LANDED,1518802800,1518802320,1518806700,1518805860
2018-02-16,GF,6680,LHR,JFK,LANDED,1518792300,1518791820,1518821700,1518823980
2018-02-16,SA,7027,LHR,LIS,LANDED,1518768900,1518761400,1518778500,1518779400
2018-02-16,BA,107,LHR,DXB,LANDED,1518784500,1518784740,1518810300,1518811200
2018-02-16,BA,500,LHR,LIS,LANDED,1518764700,1518764640,1518774600,1518774300
2018-02-16,BA,1510,LHR,JFK,LANDED,1518801300,1518800880,1518830700,1518830760
2018-02-16,AF,3666,LHR,JFK,LANDED,1518784200,1518783720,1518815040,1518814800
2018-02-16,LY,8071,LHR,LAX,LANDED,1518786600,1518785520,1518828000,1518825480
2018-02-16,AC,5426,LHR,EWR,LANDED,1518770400,1518771540,1518800400,1518802860
2018-02-16,BA,742,LHR,GVA,LANDED,1518804600,1518804540,1518810600,1518809940
2018-02-16,AA,87,LHR,ORD,LANDED,1518770400,1518769980,1518801900,1518801480
2018-02-16,VS,300,LHR,DEL,LANDED,1518817800,1518818580,1518847800,1518846540
2018-02-16,JL,44,LHR,HND,LANDED,1518807600,1518807600,1518850500,1518848520
2018-02-16,AA,6213,LHR,YYZ,LANDED,1518800700,1518802560,1518829500,1518832320
2018-02-16,SQ,319,LHR,SIN,LANDED,1518813300,1518813540,1518859800,1518858360
2018-02-16,BA,770,LHR,OSL,LANDED,1518810900,1518810720,1518819000,1518818760
2018-02-16,DL,19,LHR,DTW,LANDED,1518791700,1518791160,1518823920,1518823560
2018-02-16,AY,5781,LHR,ORD,LANDED,1518781800,1518780960,1518813900,1518813000
2018-02-16,QR,8,LHR,DOH,LANDED,1518793500,1518794220,1518818100,1518817860
2018-02-16,JJ,2802,LHR,NCL,LANDED,1518803100,1518802980,1518807300,1518807060
2018-02-16,BA,798,LHR,HEL,LANDED,1518804900,1518805200,1518816000,1518816240
2018-02-16,9W,5977,LHR,FCO,LANDED,1518765900,1518765660,1518774900,1518774120
2018-02-16,AA,731,LHR,CLT,LANDED,1518787800,1518787500,1518821400,1518822060
2018-02-16,AA,6596,LHR,TXL,LANDED,1518785100,1518784740,1518792000,1518790860
2018-02-16,DL,7562,LHR,BOM,LANDED,1518815100,1518814500,1518846900,1518846540
2018-02-16,IB,7443,LHR,MAD,LANDED,1518766200,1518766440,1518775200,1518775620
2018-02-16,CZ,304,LHR,CAN,LANDED,1518820200,1518819540,1518861000,1518860760
2018-02-16,BA,5979,LHR,DUB,LANDED,1518813900,1518814560,1518818400,1518818100
2018-02-16,AA,6461,LHR,FRA,LANDED,1518793800,1518798000,1518800100,1518803100
2018-02-16,BA,1482,LHR,GLA,LANDED,1518778200,1518779280,1518783600,1518783960
2018-02-16,UL,2889,LHR,YOW,LANDED,1518782700,1518782700,1518810900,1518812400
2018-02-16,4U,8461,LHR,TXL,LANDED,1518772200,1518773220,1518778800,1518778620
2018-02-16,EY,12,LHR,AUH,LANDED,1518771600,1518773220,1518797100,1518773220
2018-02-16,BA,105,LHR,DXB,LANDED,1518813600,1518813360,1518839100,1518839700
2018-02-16,CX,7105,LHR,ARN,LANDED,1518810900,1518810600,1518820200,1518819720
2018-02-16,AA,6610,LHR,BLQ,LANDED,1518791400,1518791340,1518799200,1518798840
2018-02-16,CX,1419,LHR,HEL,LANDED,1518809100,1518810720,1518819300,1518821340
2018-02-16,IB,4223,LHR,JFK,LANDED,1518801300,1518800880,1518830700,1518830760
2018-02-16,AA,6383,LHR,MXP,LANDED,1518798900,1518798900,1518806100,1518805380
2018-02-16,BA,1386,LHR,MAN,LANDED,1518767700,1518767520,1518771300,1518771300
2018-02-16,GF,6613,LHR,MIA,LANDED,1518779100,1518778920,1518815400,1518813120
2018-02-16,GF,2,LHR,BAH,LANDED,1518773400,1518785460,1518796800,1518809580
2018-02-16,AF,1681,LHR,CDG,LANDED,1518774000,1518778020,1518778800,1518782340
2018-02-16,OS,8237,LHR,YYC,LANDED,1518787500,1518786960,1518819600,1518817320
2018-02-16,QR,5317,LHR,MIA,LANDED,1518779100,1518778920,1518815400,1518813120
2018-02-16,EI,35,LHR,BHD,LANDED,1518793800,1518794220,1518798900,1518798420
2018-02-16,IB,7632,LHR,OSL,LANDED,1518810900,1518810720,1518819000,1518818760
2018-02-16,OS,8287,LHR,YYZ,LANDED,1518804000,1518803640,1518831900,1518833400
2018-02-16,UL,2861,LHR,YHZ,LANDED,1518779400,1518779100,1518804000,1518805320
2018-02-16,AA,6653,LHR,NBO,LANDED,1518775800,1518777120,1518806100,1518806640
2018-02-16,BA,123,LHR,DOH,LANDED,1518814800,1518814860,1518839100,1518838620
2018-02-16,UA,919,LHR,IAD,LANDED,1518782400,1518782160,1518813000,1518812700
2018-02-16,CA,938,LHR,PEK,LANDED,1518802800,1518802080,1518840000,1518839340
2018-02-16,AC,6960,LHR,DUS,LANDED,1518768300,1518768960,1518772140,1518772140
2018-02-16,UA,6920,LHR,IST,LANDED,1518820500,1518820920,1518834000,1518832740
2018-02-16,UA,9620,LHR,DUS,LANDED,1518768300,1518768960,1518772140,1518772140
2018-02-16,AY,5932,LHR,ARN,LANDED,1518797400,1518796920,1518806700,1518805800
2018-02-16,EI,385,LHR,SNN,LANDED,1518794400,1518793500,1518799500,1518798420
2018-02-16,UA,9681,LHR,STR,LANDED,1518806100,1518806280,1518811800,1518810300
2018-02-16,SK,1508,LHR,CPH,LANDED,1518813000,1518814140,1518819900,1518819180
2018-02-16,MF,9302,LHR,AMS,LANDED,1518770400,1518770400,1518775500,1518774720
2018-02-16,AZ,201,LHR,FCO,LANDED,1518765900,1518765660,1518774900,1518774120
2018-02-16,AA,6497,LHR,VIE,LANDED,1518764700,1518764880,1518773100,1518772140
2018-02-16,EI,8330,LHR,DUB,LANDED,1518769200,1518769440,1518774000,1518774360
2018-02-16,IB,7449,LHR,MAD,LANDED,1518799200,1518799140,1518807900,1518807540
2018-02-16,TG,5804,LHR,YYZ,LANDED,1518771600,1518771360,1518799500,1518801960
2018-02-16,OS,8283,LHR,YHZ,LANDED,1518779400,1518779100,1518804000,1518805320
2018-02-16,AA,6342,LHR,GVA,LANDED,1518786300,1518785820,1518792300,1518791580
2018-02-16,JL,7793,LHR,LIS,LANDED,1518793500,1518794220,1518803400,1518803820
2018-02-16,UA,123,LHR,IAD,LANDED,1518766200,1518765900,1518797700,1518798180
2018-02-16,AA,6774,LHR,ZAG,LANDED,1518769200,1518769320,1518777600,1518777720
2018-02-16,VS,137,LHR,JFK,LANDED,1518780600,1518780600,1518810000,1518810720
2018-02-16,SK,806,LHR,OSL,LANDED,1518795300,1518795780,1518803100,1518803220
2018-02-16,BA,1442,LHR,EDI,LANDED,1518771000,1518771420,1518776100,1518776400
2018-02-16,JL,7701,LHR,DUS,LANDED,1518810000,1518810480,1518815100,1518815640
2018-02-16,BA,304,LHR,CDG,LANDED,1518765600,1518765180,1518770100,1518769560
2018-02-16,AC,6124,LHR,BKK,LANDED,1518781800,1518782640,1518822900,1518821700
2018-02-16,JJ,2875,LHR,GVA,LANDED,1518808200,1518808380,1518814200,1518813840
2018-02-16,UA,921,LHR,EWR,LANDED,1518804000,1518802920,1518834600,1518832440
2018-02-16,IB,4716,LHR,BHD,LANDED,1518801300,1518801060,1518806100,1518805740
2018-02-16,JL,7717,LHR,ARN,LANDED,1518810900,1518810600,1518820200,1518819720
2018-02-16,UA,7626,LHR,DUB,LANDED,1518767400,1518766920,1518772200,1518770760
2018-02-16,IB,4675,LHR,ORD,LANDED,1518783300,1518783540,1518815100,1518816180
2018-02-16,AV,6616,LHR,IST,LANDED,1518820500,1518820920,1518834000,1518832740
2018-02-16,BA,1494,LHR,GLA,LANDED,1518812100,1518813900,1518817200,1518819120
2018-02-16,BA,396,LHR,BRU,LANDED,1518778800,1518779280,1518783300,1518783780
2018-02-16,AA,6162,LHR,MIA,LANDED,1518790500,1518790860,1518826200,1518826020
2018-02-16,DL,11,LHR,MSP,LANDED,1518785700,1518784860,1518819000,1518817560
2018-02-16,SK,526,LHR,ARN,LANDED,1518777300,1518778200,1518786300,1518785400
2018-02-16,AY,5429,LHR,BWI,LANDED,1518794100,1518794040,1518823800,1518825120
2018-02-16,CX,1243,LHR,MAN,LANDED,1518810600,1518810240,1518814200,1518814260
2018-02-16,BA,9,LHR,BKK,LANDED,1518793500,1518794520,1518834300,1518834900
2018-02-16,BA,275,LHR,LAS,LANDED,1518797100,1518800820,1518835500,1518838980
2018-02-16,UA,8851,LHR,MUC,LANDED,1518770700,1518772380,1518777000,1518778200
2018-02-16,BA,790,LHR,GOT,LANDED,1518766500,1518766380,1518773700,1518772860
2018-02-16,BA,434,LHR,AMS,LANDED,1518778500,1518779700,1518783600,1518784620
2018-02-16,BA,780,LHR,ARN,LANDED,1518787500,1518787440,1518796800,1518796140
2018-02-16,EY,5812,LHR,LIS,LANDED,1518810900,1518810120,1518820200,1518819420
